,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
32,4962,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,4963,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,4964,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,4965,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,4966,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,4967,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,4968,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,4969,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,4970,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,4971,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,4972,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,4973,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,4974,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,4975,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,4976,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,4977,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,4978,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,4979,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,4980,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,4981,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,4982,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,4983,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,4984,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,4985,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,4986,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,4987,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,4988,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,4989,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,4990,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,4991,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,4992,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,4993,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,4994,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,4995,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,4996,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,4997,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,4998,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,4999,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5000,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5001,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5002,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5003,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5004,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5005,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5006,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5007,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5008,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5009,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5010,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5011,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5012,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5013,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5014,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5015,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5016,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5017,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5018,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5019,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5020,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5021,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5022,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5023,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5024,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5025,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5026,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5027,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5028,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5029,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5030,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5031,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5032,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5033,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5034,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5035,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5036,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5037,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5038,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5039,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5040,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5041,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5042,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5043,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5044,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5045,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5046,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5047,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5048,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5049,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5050,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5051,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5052,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5053,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5054,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5055,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5056,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5057,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5058,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5059,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5060,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5061,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5062,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5063,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5064,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5065,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5066,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5067,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5068,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5069,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5070,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5071,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5072,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5073,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5074,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5075,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5076,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5077,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5078,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5079,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5080,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5081,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5082,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5083,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5084,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5085,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5086,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5087,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5088,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5089,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5090,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5091,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5092,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5093,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5094,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5095,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5096,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5097,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5098,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5099,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5100,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5101,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5102,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5103,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5104,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5105,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5106,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5107,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5108,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5109,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5110,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5111,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5112,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5113,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5114,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5115,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5116,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5117,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5118,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5119,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5120,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5121,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5122,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5123,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5124,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5125,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5126,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5127,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5128,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5129,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5130,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5131,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5132,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5133,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5134,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5135,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5136,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5137,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5138,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5139,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5140,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5141,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5142,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5143,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5144,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5145,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5146,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5147,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5148,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5149,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5150,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5151,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5152,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5153,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5154,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5155,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5156,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5157,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5158,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5159,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5160,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5161,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5162,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5163,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5164,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5165,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5166,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5167,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5168,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5169,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5170,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5171,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5172,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5173,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5174,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5175,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5176,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5177,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5178,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5179,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5180,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5181,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5182,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5183,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5184,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5185,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5186,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5187,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5188,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5189,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5190,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5191,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5192,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5193,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5194,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5195,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5196,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5197,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5198,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5199,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5200,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5201,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5202,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5203,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5204,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5205,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5206,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5207,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5208,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5209,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5210,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5211,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5212,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5213,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5214,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5215,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5216,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5217,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5218,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5219,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5220,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5221,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5222,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5223,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5224,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5225,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5226,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5227,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5228,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5229,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5230,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5231,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5232,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5233,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5234,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5235,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5236,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5237,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5238,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5239,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5240,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5241,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5242,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5243,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5244,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5245,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5246,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5247,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5248,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5249,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5250,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5251,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5252,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5253,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5254,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5255,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5256,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5257,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5258,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5259,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5260,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5261,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5262,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5263,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5264,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5265,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5266,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5267,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5268,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5269,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5270,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5271,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5272,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5273,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5274,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5275,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5276,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5277,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5278,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5279,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5280,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5281,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5282,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5283,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5284,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5285,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5286,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5287,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5288,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5289,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
